level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	3	2	6	477	683	51	9	93.263260	Hundred
5	1	1	3	2	7	534	683	72	11	60.311520	Neety-Nine
5	1	1	3	2	8	611	683	21	9	71.482178	and
5	1	1	3	2	9	638	683	53	11	51.871658	Sixty-Six
5	1	1	3	2	10	696	683	44	9	31.157722	Halalas‏
4	1	1	3	3	0	176	721	251	14	-1	
5	1	1	3	3	1	172	697	32	47	47.458611	Dank
5	1	1	3	3	2	215	721	36	9	18.718521	Ace
5	1	1	3	3	3	269	697	37	47	46.342888	eta
5	1	1	3	3	4	324	721	17	14	64.549347	i
5	1	1	3	3	5	360	697	24	47	34.512672	Aaa
5	1	1	3	3	6	383	721	44	14	8.919456	hats‏
4	1	1	3	4	0	634	722	105	30	-1	
5	1	1	3	4	1	634	722	105	30	30.713951	Deane‏
4	1	1	3	5	0	2	740	731	36	-1	
5	1	1	3	5	1	2	736	211	44	20.434952	ee
5	1	1	3	5	2	359	736	265	44	10.091156	eB
5	1	1	3	5	3	634	740	99	36	0.000000	7S‏
4	1	1	3	6	0	1	766	734	43	-1	
5	1	1	3	6	1	634	766	101	43	40.217953	ل
5	1	1	3	6	2	510	753	98	60	48.147465	لح
5	1	1	3	6	3	326	753	143	60	36.121986	لس
5	1	1	3	6	4	202	753	72	60	41.826458	ال
5	1	1	3	6	5	1	770	600	20	15.671272	مسن
4	1	1	3	7	0	2	809	737	27	-1	
5	1	1	3	7	1	587	798	35	50	31.731270	ل
5	1	1	3	7	2	503	798	54	50	42.103500	نم
5	1	1	3	7	3	2	816	599	20	27.360062	TT‏
